imagen1_x,imagen1_y,imagen2_x,imagen2_y,imagen3_x,imagen3_y,imagen4_x,imagen4_y,imagen5_x,imagen5_y,imagen6_x,imagen6_y,imagen7_x,imagen7_y,imagen8_x,imagen8_y,imagen9_x,imagen9_y,imagen10_x,imagen10_y,imagen11_x,imagen11_y,imagen12_x,imagen12_y,imagen13_x,imagen13_y,imagen14_x,imagen14_y,imagen15_x,imagen15_y,imagen16_x,imagen16_y,imagen17_x,imagen17_y,imagen18_x,imagen18_y,imagen19_x,imagen19_y,imagen20_x,imagen20_y,imagen21_x,imagen21_y,imagen22_x,imagen22_y,imagen23_x,imagen23_y,imagen24_x,imagen24_y,imagen25_x,imagen25_y,imagen26_x,imagen26_y,imagen27_x,imagen27_y,imagen28_x,imagen28_y,imagen29_x,imagen29_y,imagen30_x,imagen30_y,imagen31_x,imagen31_y,imagen32_x,imagen32_y,imagen33_x,imagen33_y,imagen34_x,imagen34_y,imagen35_x,imagen35_y,imagen36_x,imagen36_y,imagen37_x,imagen37_y,imagen38_x,imagen38_y,imagen39_x,imagen39_y,imagen40_x,imagen40_y,imagen41_x,imagen41_y,imagen42_x,imagen42_y,imagen43_x,imagen43_y,imagen44_x,imagen44_y,imagen45_x,imagen45_y,imagen46_x,imagen46_y,imagen47_x,imagen47_y,imagen48_x,imagen48_y,imagen49_x,imagen49_y,imagen50_x,imagen50_y,imagen51_x,imagen51_y,imagen52_x,imagen52_y,imagen53_x,imagen53_y,imagen54_x,imagen54_y,imagen55_x,imagen55_y,imagen56_x,imagen56_y,imagen57_x,imagen57_y,imagen58_x,imagen58_y,imagen59_x,imagen59_y,imagen60_x,imagen60_y,imagen61_x,imagen61_y,imagen62_x,imagen62_y,imagen63_x,imagen63_y,imagen64_x,imagen64_y,imagen65_x,imagen65_y,imagen66_x,imagen66_y,imagen67_x,imagen67_y,imagen68_x,imagen68_y,imagen69_x,imagen69_y,imagen70_x,imagen70_y,imagen71_x,imagen71_y,imagen72_x,imagen72_y,imagen73_x,imagen73_y,imagen74_x,imagen74_y,imagen75_x,imagen75_y,imagen76_x,imagen76_y,imagen77_x,imagen77_y,imagen78_x,imagen78_y,imagen79_x,imagen79_y,imagen80_x,imagen80_y,imagen81_x,imagen81_y,imagen82_x,imagen82_y,imagen83_x,imagen83_y,imagen84_x,imagen84_y,imagen85_x,imagen85_y,imagen86_x,imagen86_y,imagen87_x,imagen87_y,imagen88_x,imagen88_y,imagen89_x,imagen89_y,imagen90_x,imagen90_y,imagen91_x,imagen91_y,imagen92_x,imagen92_y,imagen93_x,imagen93_y,imagen94_x,imagen94_y,imagen95_x,imagen95_y,imagen96_x,imagen96_y,imagen97_x,imagen97_y,imagen98_x,imagen98_y,imagen99_x,imagen99_y,imagen100_x,imagen100_y,imagen101_x,imagen101_y,imagen102_x,imagen102_y,imagen103_x,imagen103_y,imagen104_x,imagen104_y,imagen105_x,imagen105_y,imagen106_x,imagen106_y,imagen107_x,imagen107_y,imagen108_x,imagen108_y,imagen109_x,imagen109_y,imagen110_x,imagen110_y,imagen111_x,imagen111_y,imagen112_x,imagen112_y,imagen113_x,imagen113_y,imagen114_x,imagen114_y,imagen115_x,imagen115_y,imagen116_x,imagen116_y,imagen117_x,imagen117_y,imagen118_x,imagen118_y,imagen119_x,imagen119_y,imagen120_x,imagen120_y,imagen121_x,imagen121_y,imagen122_x,imagen122_y,imagen123_x,imagen123_y,imagen124_x,imagen124_y,imagen125_x,imagen125_y,imagen126_x,imagen126_y
,,2.0,10.0,17.0,32.0,27.0,2.0,34.0,4.0,41.0,4.0,49.0,2.0,53.0,34.0,47.0,37.0,39.0,39.0,40.0,39.0,41.0,38.0,40.0,39.0,38.0,38.0,38.0,38.0,39.0,38.0,39.0,38.0,35.0,38.0,26.0,38.0,17.0,43.0,11.0,45.0,33.0,36.0,35.0,35.0,33.0,40.0,27.0,43.0,22.0,43.0,24.0,41.0,28.0,39.0,32.0,39.0,32.0,39.0,34.0,40.0,37.0,39.0,38.0,39.0,37.0,39.0,39.0,40.0,39.0,39.0,40.0,39.0,40.0,40.0,39.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,38.0,39.0,36.0,39.0,35.0,39.0,35.0,39.0,35.0,39.0,36.0,39.0,35.0,39.0,36.0,39.0,37.0,39.0,37.0,40.0,38.0,39.0,37.0,39.0,37.0,39.0,39.0,38.0,38.0,39.0,37.0,38.0,38.0,39.0,37.0,39.0,38.0,40.0,38.0,39.0,37.0,38.0,37.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,37.0,39.0,38.0,38.0,38.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,38.0,37.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,38.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,39.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,38.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,38.0,39.0,38.0,39.0,39.0,39.0,38.0,39.0,37.0,38.0,38.0,39.0,38.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0
,,1.0,9.0,17.0,31.0,27.0,1.0,34.0,3.0,41.0,3.0,49.0,1.0,51.0,35.0,46.0,37.0,38.0,39.0,39.0,39.0,40.0,38.0,39.0,39.0,37.0,38.0,37.0,38.0,38.0,38.0,38.0,38.0,34.0,38.0,25.0,38.0,16.0,44.0,10.0,45.0,31.0,41.0,32.0,41.0,32.0,40.0,26.0,43.0,21.0,43.0,23.0,41.0,27.0,40.0,31.0,39.0,31.0,39.0,33.0,40.0,36.0,39.0,37.0,39.0,36.0,39.0,38.0,40.0,38.0,39.0,39.0,39.0,39.0,40.0,38.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,37.0,39.0,36.0,40.0,37.0,39.0,35.0,39.0,34.0,39.0,34.0,39.0,34.0,39.0,35.0,39.0,34.0,40.0,35.0,39.0,36.0,39.0,36.0,40.0,37.0,39.0,36.0,39.0,36.0,39.0,38.0,39.0,37.0,39.0,36.0,38.0,37.0,39.0,36.0,39.0,37.0,40.0,37.0,40.0,36.0,39.0,36.0,38.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,36.0,39.0,36.0,39.0,37.0,38.0,37.0,38.0,37.0,39.0,37.0,39.0,37.0,39.0,36.0,38.0,36.0,38.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,36.0,38.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,38.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,36.0,38.0,38.0,39.0,37.0,39.0,37.0,39.0,38.0,39.0,37.0,39.0,37.0,39.0,38.0,39.0,38.0,39.0,37.0,39.0,37.0,39.0,38.0,39.0,37.0,39.0,36.0,38.0,37.0,39.0,37.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0,38.0,39.0
,,1.0,8.0,16.0,32.0,27.0,0.0,34.0,2.0,41.0,2.0,49.0,0.0,49.0,36.0,45.0,38.0,37.0,39.0,38.0,39.0,39.0,38.0,38.0,39.0,36.0,38.0,36.0,38.0,37.0,38.0,37.0,38.0,33.0,39.0,24.0,38.0,15.0,44.0,9.0,45.0,30.0,41.0,32.0,40.0,28.0,43.0,25.0,43.0,20.0,43.0,22.0,41.0,26.0,40.0,30.0,39.0,30.0,39.0,32.0,40.0,35.0,39.0,36.0,39.0,35.0,39.0,37.0,40.0,37.0,40.0,38.0,39.0,38.0,40.0,37.0,39.0,37.0,40.0,37.0,39.0,36.0,39.0,36.0,39.0,35.0,40.0,36.0,39.0,34.0,39.0,33.0,39.0,33.0,39.0,33.0,39.0,34.0,39.0,33.0,40.0,34.0,39.0,35.0,39.0,35.0,40.0,36.0,39.0,35.0,39.0,35.0,39.0,37.0,39.0,36.0,40.0,35.0,39.0,36.0,39.0,35.0,39.0,36.0,40.0,36.0,40.0,35.0,39.0,35.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,35.0,39.0,35.0,39.0,36.0,39.0,36.0,39.0,36.0,40.0,36.0,40.0,36.0,39.0,35.0,39.0,35.0,38.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,35.0,39.0,36.0,39.0,36.0,40.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,37.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,35.0,39.0,37.0,39.0,36.0,39.0,36.0,39.0,37.0,39.0,36.0,39.0,36.0,39.0,37.0,39.0,37.0,39.0,36.0,39.0,36.0,39.0,37.0,39.0,36.0,39.0,35.0,38.0,36.0,39.0,36.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0,37.0,39.0
,,1.0,7.0,11.0,29.0,26.0,36.0,34.0,1.0,41.0,1.0,47.0,36.0,48.0,36.0,44.0,38.0,36.0,39.0,37.0,39.0,38.0,38.0,37.0,39.0,35.0,38.0,35.0,38.0,36.0,38.0,36.0,38.0,32.0,39.0,23.0,38.0,14.0,44.0,8.0,44.0,29.0,41.0,31.0,40.0,26.0,44.0,24.0,44.0,19.0,43.0,21.0,41.0,25.0,40.0,29.0,39.0,29.0,39.0,31.0,40.0,34.0,39.0,35.0,39.0,34.0,39.0,36.0,40.0,36.0,40.0,37.0,39.0,37.0,40.0,36.0,39.0,36.0,40.0,36.0,39.0,35.0,39.0,35.0,39.0,34.0,40.0,35.0,39.0,33.0,39.0,32.0,39.0,32.0,40.0,32.0,39.0,33.0,39.0,32.0,40.0,33.0,39.0,34.0,39.0,34.0,40.0,35.0,40.0,34.0,39.0,34.0,39.0,36.0,39.0,35.0,40.0,34.0,39.0,35.0,39.0,34.0,39.0,35.0,40.0,35.0,40.0,34.0,39.0,34.0,39.0,35.0,39.0,35.0,39.0,35.0,39.0,35.0,39.0,35.0,39.0,34.0,39.0,34.0,39.0,35.0,39.0,35.0,39.0,35.0,40.0,35.0,40.0,35.0,40.0,34.0,39.0,34.0,39.0,35.0,39.0,35.0,39.0,35.0,39.0,35.0,39.0,35.0,40.0,35.0,39.0,35.0,39.0,35.0,39.0,35.0,40.0,34.0,39.0,35.0,39.0,35.0,40.0,35.0,40.0,35.0,40.0,35.0,40.0,35.0,40.0,35.0,40.0,35.0,40.0,36.0,39.0,35.0,40.0,35.0,40.0,35.0,40.0,35.0,39.0,35.0,40.0,35.0,40.0,34.0,39.0,36.0,39.0,35.0,40.0,35.0,40.0,36.0,39.0,35.0,40.0,35.0,40.0,36.0,39.0,36.0,39.0,35.0,40.0,35.0,40.0,36.0,39.0,35.0,40.0,34.0,39.0,35.0,40.0,35.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0,36.0,39.0
,,1.0,6.0,11.0,28.0,25.0,35.0,34.0,0.0,41.0,0.0,46.0,36.0,47.0,37.0,43.0,38.0,35.0,39.0,36.0,39.0,37.0,38.0,36.0,39.0,34.0,38.0,34.0,38.0,35.0,38.0,35.0,38.0,31.0,39.0,22.0,38.0,13.0,44.0,6.0,43.0,26.0,43.0,27.0,43.0,25.0,44.0,23.0,44.0,18.0,43.0,20.0,41.0,24.0,40.0,28.0,39.0,28.0,39.0,30.0,40.0,33.0,39.0,34.0,39.0,33.0,39.0,35.0,40.0,35.0,40.0,36.0,39.0,36.0,40.0,35.0,39.0,35.0,40.0,35.0,39.0,34.0,39.0,34.0,39.0,33.0,40.0,34.0,39.0,32.0,39.0,31.0,39.0,31.0,40.0,31.0,39.0,32.0,39.0,31.0,40.0,32.0,39.0,33.0,39.0,33.0,40.0,34.0,40.0,33.0,40.0,33.0,39.0,35.0,39.0,34.0,40.0,33.0,39.0,34.0,39.0,33.0,39.0,34.0,40.0,34.0,40.0,33.0,39.0,33.0,39.0,34.0,39.0,34.0,39.0,34.0,39.0,34.0,39.0,34.0,39.0,33.0,39.0,33.0,39.0,34.0,39.0,34.0,39.0,34.0,40.0,34.0,40.0,34.0,40.0,33.0,39.0,33.0,39.0,34.0,39.0,34.0,40.0,34.0,39.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,33.0,39.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,35.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,33.0,39.0,35.0,40.0,34.0,40.0,34.0,40.0,35.0,40.0,34.0,40.0,34.0,40.0,35.0,40.0,35.0,40.0,34.0,40.0,34.0,40.0,35.0,40.0,34.0,40.0,33.0,39.0,34.0,40.0,34.0,40.0,35.0,40.0,35.0,40.0,35.0,39.0,35.0,39.0,35.0,39.0
,,0.0,5.0,6.0,21.0,24.0,35.0,33.0,37.0,40.0,37.0,45.0,36.0,46.0,37.0,42.0,38.0,34.0,39.0,35.0,39.0,36.0,38.0,35.0,39.0,33.0,38.0,33.0,38.0,34.0,38.0,34.0,38.0,30.0,38.0,21.0,38.0,12.0,44.0,4.0,42.0,24.0,44.0,25.0,44.0,24.0,45.0,22.0,44.0,17.0,43.0,19.0,41.0,23.0,40.0,27.0,40.0,27.0,39.0,29.0,40.0,32.0,39.0,33.0,39.0,32.0,39.0,34.0,40.0,34.0,40.0,35.0,39.0,35.0,40.0,34.0,39.0,34.0,40.0,34.0,39.0,33.0,39.0,33.0,39.0,32.0,40.0,33.0,39.0,31.0,39.0,30.0,39.0,30.0,40.0,30.0,39.0,31.0,39.0,30.0,40.0,31.0,40.0,32.0,39.0,32.0,40.0,33.0,40.0,32.0,40.0,32.0,39.0,34.0,39.0,33.0,40.0,32.0,39.0,33.0,39.0,32.0,39.0,33.0,40.0,33.0,40.0,32.0,39.0,32.0,39.0,33.0,39.0,33.0,39.0,33.0,39.0,33.0,39.0,33.0,39.0,32.0,39.0,32.0,39.0,33.0,39.0,33.0,39.0,33.0,40.0,33.0,40.0,33.0,40.0,32.0,39.0,32.0,39.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,32.0,39.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,34.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,32.0,39.0,34.0,40.0,33.0,40.0,33.0,40.0,34.0,40.0,33.0,40.0,33.0,40.0,34.0,40.0,34.0,40.0,33.0,40.0,33.0,40.0,34.0,40.0,33.0,40.0,32.0,39.0,33.0,40.0,33.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0,34.0,40.0
,,0.0,4.0,4.0,18.0,22.0,34.0,32.0,37.0,39.0,37.0,44.0,37.0,45.0,37.0,41.0,38.0,33.0,39.0,34.0,39.0,35.0,38.0,34.0,39.0,32.0,38.0,32.0,38.0,33.0,38.0,33.0,38.0,29.0,38.0,20.0,38.0,11.0,44.0,0.0,40.0,23.0,45.0,24.0,44.0,23.0,45.0,21.0,44.0,16.0,43.0,18.0,41.0,22.0,40.0,26.0,40.0,26.0,39.0,28.0,40.0,31.0,39.0,32.0,39.0,31.0,39.0,33.0,40.0,33.0,40.0,34.0,39.0,34.0,40.0,33.0,39.0,33.0,40.0,33.0,39.0,32.0,39.0,32.0,39.0,31.0,40.0,32.0,39.0,30.0,39.0,29.0,39.0,29.0,40.0,29.0,39.0,30.0,39.0,29.0,40.0,30.0,39.0,31.0,39.0,31.0,40.0,32.0,40.0,31.0,40.0,31.0,39.0,33.0,39.0,32.0,40.0,31.0,39.0,32.0,39.0,31.0,39.0,32.0,40.0,32.0,40.0,31.0,39.0,31.0,38.0,32.0,39.0,32.0,39.0,32.0,39.0,32.0,39.0,32.0,39.0,31.0,39.0,31.0,39.0,32.0,39.0,32.0,39.0,32.0,40.0,32.0,40.0,32.0,40.0,31.0,39.0,31.0,39.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,31.0,39.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,33.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,31.0,39.0,33.0,40.0,32.0,40.0,32.0,40.0,33.0,40.0,32.0,40.0,32.0,40.0,33.0,40.0,33.0,40.0,32.0,40.0,32.0,40.0,33.0,40.0,32.0,40.0,31.0,39.0,32.0,40.0,32.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0,33.0,40.0
,,0.0,3.0,3.0,16.0,20.0,33.0,31.0,37.0,38.0,37.0,43.0,37.0,44.0,38.0,40.0,39.0,32.0,39.0,33.0,39.0,34.0,38.0,33.0,39.0,31.0,38.0,31.0,38.0,32.0,38.0,32.0,38.0,28.0,38.0,19.0,37.0,10.0,44.0,0.0,39.0,22.0,45.0,23.0,45.0,22.0,45.0,20.0,44.0,15.0,42.0,17.0,41.0,21.0,40.0,25.0,40.0,25.0,39.0,27.0,40.0,30.0,39.0,31.0,39.0,30.0,39.0,32.0,40.0,32.0,40.0,33.0,39.0,33.0,40.0,32.0,39.0,32.0,40.0,32.0,39.0,31.0,39.0,31.0,39.0,30.0,40.0,31.0,39.0,29.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,29.0,39.0,28.0,40.0,29.0,39.0,30.0,39.0,30.0,40.0,31.0,40.0,30.0,39.0,30.0,39.0,32.0,39.0,31.0,40.0,30.0,39.0,31.0,39.0,30.0,39.0,31.0,40.0,31.0,40.0,30.0,39.0,30.0,38.0,31.0,39.0,31.0,39.0,31.0,39.0,31.0,39.0,31.0,39.0,30.0,39.0,30.0,39.0,31.0,39.0,31.0,39.0,31.0,40.0,31.0,40.0,31.0,40.0,30.0,38.0,30.0,38.0,31.0,39.0,31.0,39.0,31.0,40.0,31.0,39.0,31.0,39.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,30.0,38.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,32.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,30.0,39.0,32.0,40.0,31.0,40.0,31.0,40.0,32.0,40.0,31.0,40.0,31.0,40.0,32.0,40.0,32.0,40.0,31.0,40.0,31.0,40.0,32.0,40.0,31.0,40.0,30.0,39.0,31.0,40.0,31.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0,32.0,40.0
,,0.0,2.0,3.0,15.0,17.0,31.0,30.0,37.0,37.0,38.0,42.0,37.0,43.0,38.0,39.0,39.0,31.0,39.0,32.0,39.0,33.0,38.0,32.0,39.0,30.0,38.0,30.0,38.0,31.0,38.0,31.0,38.0,27.0,38.0,18.0,37.0,9.0,43.0,0.0,38.0,21.0,45.0,22.0,45.0,21.0,45.0,19.0,44.0,14.0,42.0,16.0,41.0,20.0,40.0,24.0,39.0,24.0,39.0,26.0,39.0,29.0,39.0,30.0,39.0,29.0,39.0,31.0,40.0,31.0,39.0,32.0,39.0,32.0,40.0,31.0,39.0,31.0,40.0,31.0,39.0,30.0,39.0,30.0,39.0,29.0,39.0,30.0,39.0,28.0,39.0,27.0,38.0,27.0,39.0,27.0,39.0,28.0,39.0,27.0,39.0,28.0,39.0,29.0,39.0,29.0,40.0,30.0,40.0,29.0,39.0,29.0,39.0,31.0,39.0,30.0,40.0,29.0,38.0,30.0,39.0,29.0,39.0,30.0,40.0,30.0,40.0,29.0,38.0,29.0,38.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0,29.0,39.0,29.0,39.0,30.0,39.0,30.0,39.0,30.0,40.0,30.0,40.0,30.0,40.0,29.0,38.0,29.0,38.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,40.0,30.0,39.0,29.0,38.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,31.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,30.0,40.0,29.0,38.0,31.0,40.0,30.0,40.0,30.0,40.0,31.0,40.0,30.0,39.0,30.0,40.0,31.0,40.0,31.0,40.0,30.0,39.0,30.0,40.0,31.0,40.0,30.0,40.0,29.0,38.0,30.0,40.0,30.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0,31.0,40.0
,,0.0,1.0,2.0,14.0,14.0,29.0,29.0,37.0,36.0,38.0,41.0,37.0,42.0,38.0,38.0,39.0,30.0,38.0,31.0,39.0,32.0,38.0,31.0,39.0,29.0,38.0,29.0,38.0,30.0,38.0,30.0,38.0,26.0,38.0,17.0,37.0,8.0,43.0,0.0,37.0,20.0,46.0,21.0,45.0,20.0,45.0,18.0,44.0,13.0,42.0,15.0,41.0,19.0,40.0,23.0,39.0,23.0,39.0,25.0,39.0,28.0,39.0,29.0,39.0,28.0,38.0,30.0,40.0,30.0,39.0,31.0,39.0,31.0,40.0,30.0,39.0,30.0,39.0,30.0,39.0,29.0,39.0,29.0,39.0,28.0,39.0,29.0,39.0,27.0,39.0,26.0,38.0,26.0,39.0,26.0,39.0,27.0,39.0,26.0,39.0,27.0,39.0,28.0,39.0,28.0,40.0,29.0,40.0,28.0,39.0,28.0,39.0,30.0,39.0,29.0,40.0,28.0,38.0,29.0,39.0,28.0,39.0,29.0,40.0,29.0,40.0,28.0,38.0,28.0,38.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,28.0,39.0,28.0,38.0,29.0,39.0,29.0,38.0,29.0,39.0,29.0,39.0,29.0,39.0,28.0,38.0,28.0,38.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,28.0,38.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,30.0,40.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,28.0,38.0,30.0,40.0,29.0,39.0,29.0,39.0,30.0,40.0,29.0,39.0,29.0,39.0,30.0,39.0,30.0,40.0,29.0,39.0,29.0,39.0,30.0,39.0,29.0,39.0,28.0,38.0,29.0,39.0,29.0,39.0,30.0,40.0,30.0,39.0,30.0,39.0,30.0,39.0,30.0,39.0
,,0.0,0.0,2.0,13.0,12.0,28.0,28.0,36.0,35.0,38.0,40.0,37.0,41.0,38.0,37.0,39.0,29.0,38.0,30.0,38.0,31.0,38.0,30.0,39.0,28.0,37.0,28.0,37.0,29.0,38.0,29.0,38.0,25.0,38.0,16.0,37.0,6.0,42.0,0.0,36.0,19.0,46.0,20.0,45.0,19.0,46.0,17.0,44.0,12.0,42.0,14.0,41.0,18.0,39.0,22.0,39.0,22.0,39.0,24.0,39.0,27.0,39.0,28.0,39.0,27.0,38.0,29.0,39.0,29.0,39.0,30.0,39.0,30.0,40.0,29.0,38.0,29.0,39.0,29.0,39.0,28.0,39.0,28.0,38.0,27.0,39.0,28.0,39.0,26.0,39.0,25.0,38.0,25.0,39.0,25.0,39.0,26.0,39.0,25.0,39.0,26.0,39.0,27.0,39.0,27.0,40.0,28.0,39.0,27.0,39.0,27.0,39.0,29.0,39.0,28.0,40.0,27.0,38.0,28.0,39.0,27.0,39.0,28.0,40.0,28.0,39.0,27.0,38.0,27.0,38.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,27.0,38.0,27.0,38.0,28.0,38.0,28.0,38.0,28.0,39.0,28.0,39.0,28.0,39.0,27.0,38.0,27.0,38.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,27.0,38.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,29.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,27.0,38.0,29.0,39.0,28.0,39.0,28.0,39.0,29.0,39.0,28.0,39.0,28.0,39.0,29.0,39.0,29.0,39.0,28.0,39.0,28.0,39.0,29.0,39.0,28.0,39.0,27.0,38.0,28.0,39.0,28.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0,29.0,39.0
,,,,2.0,12.0,11.0,28.0,27.0,36.0,34.0,37.0,39.0,37.0,40.0,38.0,36.0,39.0,28.0,38.0,29.0,38.0,30.0,38.0,29.0,38.0,27.0,37.0,27.0,37.0,28.0,38.0,28.0,38.0,24.0,38.0,15.0,37.0,3.0,40.0,0.0,35.0,18.0,46.0,19.0,46.0,18.0,46.0,16.0,44.0,11.0,41.0,13.0,40.0,17.0,39.0,21.0,39.0,21.0,38.0,23.0,39.0,26.0,39.0,27.0,39.0,26.0,38.0,28.0,39.0,28.0,39.0,29.0,39.0,29.0,40.0,28.0,38.0,28.0,39.0,28.0,39.0,27.0,38.0,27.0,38.0,26.0,39.0,27.0,39.0,25.0,38.0,24.0,38.0,24.0,39.0,24.0,39.0,25.0,39.0,24.0,39.0,25.0,39.0,26.0,39.0,26.0,39.0,27.0,39.0,26.0,39.0,26.0,39.0,28.0,39.0,27.0,39.0,26.0,38.0,27.0,39.0,26.0,39.0,27.0,40.0,27.0,39.0,26.0,38.0,26.0,38.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,38.0,26.0,38.0,26.0,38.0,27.0,38.0,27.0,38.0,27.0,39.0,27.0,39.0,27.0,39.0,26.0,38.0,26.0,38.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,26.0,38.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,28.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,27.0,39.0,26.0,38.0,28.0,39.0,27.0,39.0,27.0,39.0,28.0,39.0,27.0,39.0,27.0,39.0,28.0,39.0,28.0,39.0,27.0,39.0,27.0,39.0,28.0,39.0,27.0,39.0,26.0,38.0,27.0,39.0,27.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0,28.0,39.0
